id,timestamp,token,manual,time,lines,views
ad65RQukFH8,90.3,8 02pm,true,8:02pm,"do in the coming week||And it just hasn't happened, so now it's 8 02pm and we're filming this video||It's eight o clock",202124
e4vha1Ssksk,64,8:02pm,true,8:02pm,"website, the Inspiration4 mission is scheduled to liftoff||at 2 minutes past midnight UTC or 8:02pm EDT||Inspiration4 posted a Tweet of the Falcon 9 and Dragon sitting on the launch",6300
979wtPwZna0,29.6,8:02 PM,true,8:02pm,"live shows that we do around big political events||At two minutes past the hour, 8:02 PM Eastern, CNN shut us down and they shut us down||Hard issuing what's called",136403
e4vha1Ssksk,81.1,8:02 pm,true,8:02pm,70||favorable and we’ve narrowed our launch window to 5 hours beginning at 8:02 pm EDT||on September 15th ”,6300
JH4GviT-dkU,1348.2,8:02 PM,true,8:02pm,"AND SEEK WITHOUT ME||8:02 PM||IN 1984, I WISH LIBRARY BOOKS",7568
KokW2u6R_VA,94.8,8:02 PM,true,8:02pm,"Hearing from Whitney about the SpaceX||splashdown tonight around 8:02 PM||central time off the Florida coast,",4829
iN850t-HYdo,3032.6,8:02 PM,true,8:02pm,"tap,"" while they played hide and seek without me||8:02 PM||In 1984, I wish library books",2824
asapVpJZUAU,43.6,8:02 pm,true,8:02pm,"There’ll be a five-hour-long launch||window, starting at 8:02 pm EDT||As with any rocket launch, things can change",1513
jp9zW0Twm58,866.6,8 02 pm,false,8:02pm,section five on march 14 2016 at||approximately 8 02 pm andre was killed by gunfire at 3964||natural bridge avenue which is located,459097
ExWbO3uBluc,594.1,8 02 pm,false,8:02pm,14||2016 at approximately 8 02 pm montgomery was killed by gunfire at 3964||natural bridge avenue in the city of st,415778
Yj4NsmNN1y8,646.1,8 02 pm,false,8:02pm,the day of uh andre's murder march||14th at 8 02 pm she called him 30 minutes before she||got there his location she text him,417465
-_pZ1cg12bI,284.4,8 02 pm,false,8:02pm,what they're saying happen on march 14||2016 at approximately 8 02 pm andre||montgomery hearing after montgomery was,226572
0ZddaoTPhvA,108.2,8 02 pm,false,8:02pm,hand himself in because he was in||immediate danger around 8 02 pm he was||spotted by a member of the public on,195012
ad65RQukFH8,92.8,8 02 pm,false,8:02pm,and it just hasn't happened so now it's||8 02 pm we're filming this video||wow this is like the third thing on our,202124
w0W7GnmKcXs,550.9,8 02 pm,false,8:02pm,alexis the great between eight o'clock||and 8 02 pm witness kt||advised that while speaking with,180259
uLGhq51_4Nk,120.5,8 02 pm,false,8:02pm,at 7 32 pm||and the phone call was finished at 8 02 pm he made he received a phone call for 30||minutes,132779
R_ROMm6cV4Y,269.4,8 02 pm,false,8:02pm,to section 1b1 3||on march 14 2016 at approximately 8 02 pm andre montgomery hearing after||montgomery was killed by gunfire on 3964,99144
nXagGPCn2pY,881.4,8 02 pm,false,8:02pm,looks like they are targeting a launch||on wednesday september 15th at 8 02 pm eastern time for that mission so keep an||eye out for that but that'll,90247
1FbffIiyvHY,387.5,8 02 pm,false,8:02pm,and despite being at the scene of||montgomery's murder at 8 02 pm the documents state that ellis carl was||not to police,67623
Awf8IzgWnsw,488.4,8 02 pm,false,8:02pm,human space flight||the five-hour launch window opens at 8 02 pm eastern daylight time||the company's looking forward to this,56828
p7-VPFes5Lg,319.3,8 02 pm,false,8:02pm,then called norman||that night at 8 02 pm montgomery was||shot to death,54702
yifQer2H1ME,1136.1,8 02 pm,false,8:02pm,off a nearby tower he received a call||between 7 31 and 8 02 pm madeleine disappeared between 9 and 10||pm,49519
_PPiryCdlWQ,300.2,8 02 pm,false,8:02pm,and so as i said this was this||particular post was march 26 2020 at 8 02 pm um it's called sex ed and the don't say||gay bill and as,19300
RsKlqexAdqA,124.9,8 02 pm,false,8:02pm,okay it is||friday february 11th at around 8 02 pm i||just got out of,19428
VeCIQg8sWsQ,623.9,8 02 PM,false,8:02pm,you can say I will arrive at your house||by 8 02 PM instead of saying I'll attach||the file to this email you would attach,9425
_WW_AYOoP58,1597.4,8 02 PM,false,8:02pm,and we are still targeting Splashdown||tomorrow at 8 02 PM Central 902 p m||Eastern Time,6903
CMbNqxRfDXM,103.1,8:02 p m,true,8:02pm,It's our intention to start promptly tonight in||the East Room at 8:02 p m Preset will begin at 6:30||The East Room will be available for live shots,71657
Awf8IzgWnsw,488.7,8:02 p m,true,8:02pm,spaceflight||The 5-hour launch window opens at 8:02 p m EDT ”||The company is looking forward to this significant launch,56828
XxS8OsC1H5k,109.6,8:02 P M,true,8:02pm,>> AND HERE'S WHAT'S HAPPENING||THE FULL MOONRISES AT 8:02 P M SUNDAY NIGHT ALREADY IN PARTIAL||ECLIPSE,11459
57sL76DaJm8,171.6,8:02 p m,true,8:02pm,"Charles de Gaulle Airport around||7:00 p m , but the flight was delayed until 8:02 p m due to a malfunctioning piece of||ground equipment and a passenger/baggage mismatch",3018
TcuyDKtt2HA,157.4,8:02 p m,true,8:02pm,expect||ANDREA: So September 21st we were induced wait for Liam he was born at 8:02 p m he was||seven pounds two ounces and 20 inches long labor was super easy delivery,1480
y6cNfithGiM,104.4,8:02 P M,true,8:02pm,THE LAUNCH IS GOING TO BE AT||8:02 P M ZOOMING OUT HERE ABOUT 60-90||SECONDS AFTER THE LAUNCH IS OUR,1225
cPR43PhX6PE,874.6,8:02 p m,false,8:02pm,night's events yeah almost like a crime||show I mean at 8:02 p m and you're||watching these people next that lived,1854913
MHItClWw_nQ,813.7,8:02 p m,false,8:02pm,my buddy was good||it message to receive at 8:02 p m yeah||but I don't know yet ma'am but we was,1712077
ILSVAFNUN4s,1735.8,8:02 p m,false,8:02pm,Lexi that Conrad's missing and she's||worried he's gonna kill himself at 8:02 p m the night of July 12th when Conrad||killed himself,399133
6XgY1GklC8o,755.5,8 02 p m,false,8:02pm,it is currently||8 02 p m first day off||another 29 more days to go or 30 or 30,198594
oPnXYAGiZCM,617.8,8 02 p m,false,8:02pm,welcome to my humble heart why is my||hair like that so it's currently 8 02 p m and we're gonna go to boss plays now||we'll be there in like,128600
CkCcDObvbS4,88,8:02 p m,false,8:02pm,a tweet the Georgia Bureau of||Investigation at 8:02 p m stating that||these two were under arrest now the,117896
_PV-3vzCZqE,318.4,8:02 p m,false,8:02pm,hey so I'm home it's obviously dark||outside now it's 8:02 p m I'm yet to||have dinner what random day so I don't,114815
vZVmOZ4bdEg,7.6,8:02 p m,false,8:02pm,don't know if anybody expected this i||sat down at around 8:02 p m and I||looked on Twitter and all I saw was SDS,83285
j1E7S61d_O8,143.6,8:02 p m,false,8:02pm,received a phone call at 7:30 2:00 p m||which ended at 8:02 p m so this||particular German man was there at the,54262
Hzg6BeuOqRM,103.4,8:02 p m,false,8:02pm,have the trucks GPS and are retracing||the route that led to the market 8:02 p m the plaza decked with holiday||lights packed with people the trunk,53741
Kfuf1tXVeUo,298.7,8:02 p m,false,8:02pm,northeastern Indiana until 3 a m||Eastern Daylight Time Sunday at 8:02 p m Eastern Daylight Time||local law enforcement reported rapidly,51121
6fcm9A-h35w,11.8,8:02 p m,false,8:02pm,was successfully executed yesterday at||8:02 p m Eastern Time at a price of ten||thousand one hundred and fifteen dollars,32264
fsXMySEOvz8,307.8,8:02 p m,false,8:02pm,talking we started talking December 28||2014 at 8:02 p m and when did we start||dating,32215
givIMMI_xRg,0.2,8:02 p m,false,8:02pm,hey guys it's 8:02 p m on October 11th||2017 and I want to play for you just the||first few,29819
inXY9rmJOTk,64.1,8:02 p m,false,8:02pm,will be premiering this series every||Thursday at 8:02 p m so please check it||out stay tuned and subscribe if you're,29396
E0afKbDM3Bg,19.8,8:02 p m,false,8:02pm,which we aired Mondays and Thursdays at||8:02 p m regarding the questions that||you guys send in about relationships,27111
_Oa6fNZl0PI,229,8:02 p m,false,8:02pm,penumbra phrase of the eclipse of the||Moon began at 8:02 p m because the||eclipse of the Moon occurred while our,24879
h3rnFjR1kqQ,427.9,8:02 p m,false,8:02pm,went here with my family last night||Sunday at 8:02 p m to have a little||dessert as we were about to walk in a,25212
ZYF59zLDHYE,623.8,8:02 p m,false,8:02pm,longer 5:00 a m||it's 8:02 p m and the||Sun is basically going down it's been a,24699
UWm2XP79nB4,27.5,8:02 p m,false,8:02pm,to gay Tom so 802 premieres Thursdays at||8:02 p m and me and my husband are||taking relationship and lifestyle,20552
W0tiOkwqRQM,697,8:02 p m,false,8:02pm,couch and eventually my mother and uncle||ordered us dinner for delivery at 8:02 p m the doorbell rang my uncle went to||grab money for the delivery driver my,21264
WRM7NUmeP9Q,22.5,8:02 p m,false,8:02pm,so 802 game time premieres Thursdays at||8:02 p m me and Carrington answer your||questions on relationships your walk,17227
W21s7Yh-q-A,18,8:02 p m,false,8:02pm,of you know that kherington and I answer||questions Mondays and Thursdays at 8:02 p m regarding the questions you send in||about dating relationships your walk,16269
W21s7Yh-q-A,272.8,8:02 p m,false,8:02pm,you next time||at 8:02 p m I see go be fruitful in||multiplies you can't be fruitful to,16269
d1-Bduy6fOg,2.2,8 02 p m,false,8:02pm,stuff lappers||it is 8 02 p m on saturday yeah ito demo||just dropped chat reminded me lay seven,10811
Wen9ne5lPgg,269.2,8:02 p m,false,8:02pm,then I hung out in gym we||held hands oh my gosh t girl at 8:02 p m things get crazy because I wrote||been crying my eyes out for over two,13065
Ut9jfotstZg,24.5,8:02 p m,false,8:02pm,Soyuz spacecraft joined by Sergei Volkov||they undocked at 8:02 p m Eastern to||begin the short ride home after a,9913
jamIao4hVDQ,1187.2,8:02 p m,false,8:02pm,didn't you have another chance to see it||past tomorrow at 8:02 p m it is so||crazy and awesome to think that young,9723
vYI8POB5RKs,102.9,8:02 p m,false,8:02pm,is Brandon's text to me last night at||8:02 p m yeah eight o'clock phone goes||shoe shuts down for the most part hey,10306
-w1omFamjqE,491.7,8:02 p m,false,8:02pm,White County until 8:30 p m||at 8:02 p m storm spotters and the National||Weather Service meteorologists were,9550
