id,timestamp,token,manual,time,lines,views
yW21sry32HM,858.6,6 39 am,false,6:39am,but he didn't actually leave the||building until 6 39 am initially police wondered if taking out||the trash was part of the security,2999487
AMEKtGrnNZg,657.2,6 39 am,false,6:39am,he then placed in his car outside||at 6 39 am he clocked off from work and||left the scene,934441
H65wIKjylMo,1035.1,6 39 am,false,6:39am,but he didn't actually leave the||building until 6 39 am initially police wondered if taking out||the trash was part of the security,261664
Vx2ijsaVj3g,688.6,6 39 am,false,6:39am,buckets in the back sink when attacked||at 6 39 am a van similar to nancy's||being driven by a woman resembling nancy,168792
VYEX6hc-sTI,496.8,6:39 a m,true,6:39am,"in the first hour of their search,||the Degree couple calls police at 6:39 a m Authorities show no hesitation||and arrive on the scene six minutes later",109257
m11yTkKPndk,145.8,6:39 a m,false,6:39am,around the vehicle||6:39 a m his colleague opens the back||left door and then skillfully picks up a,5656313
V5_hokvr8GQ,512.8,6:39 a m,false,6:39am,much fun||oh come on just London lockup 6:39 a m Thanks||secondhand smoke kills you sumbitch I,3563654
qs5K5xIYwYo,21.2,6 39 a m,false,6:39am,it is father's day morning||6 39 a m so i'm gonna try and get in get||out get home before all the,510457
O9UobOsMUGY,1459.3,6 39 a m,false,6:39am,what time it is because i'm so tiring||it's 6 39 a m and let me show y'all some||hold on look how pretty the sky looks,454636
g5W4R4fgBjY,892.8,6 39 a m,false,6:39am,oh my gosh you guys today is the day||it's currently 6 39 a m and i have to be||there by 7 00,344795
mBUlxaQ_Tq4,833.4,6 39 a m,false,6:39am,i promise i'll not never let you down||okay today 6 39 a m morning you can be a||good morning manchester united accolades,285295
EwO7_gB7Oyw,13.2,6 39 a m,false,6:39am,immediately and I want you to notice I||dropped this message in her DMS at 6 39 a m I woke up thinking about that but||you know I'm saying that spots,277376
tlg4BOtF37I,29,6 39 a m,false,6:39am,videos i hit 50k||last night guys it is currently 6 39 a m i just woke up and||well i woke up at five but i had to,236321
NHMv2HvguRU,113.8,6:39 a m,false,6:39am,drive and then see my god oh my||gosh I know time now time check 6:39 a m every Thursday in a gun of a man||carpools you know tsunami Nicole in case,198442
5AG_TD0lUvw,406.9,6 39 a m,false,6:39am,7 instead of the normal 10||hell 6 39 a m breaking news a local man||will find you,189637
heKwSvovDB8,13.8,6 39 a m,false,6:39am,we get into this video you guys look at||the time it is 6 39 a m and it is just||me and all the kids what's up y'all how,345203
go08aERtHuc,1081.2,6 39 a m,false,6:39am,to me by accident||decided to look into it and wait 6 39 a m again||wait was it actually,344451
go08aERtHuc,1088.7,6 39 a m,false,6:39am,wait was it actually||6 39 a m when was the first messages||hold on we have to go back,344451
borQIlLfQgM,56.2,6 39 a m,false,6:39am,31st and type in exactly||6 39 and if it's not exactly 6 39 a m it||won't work,158033
zW26gIZ66gY,720.5,6 39 a m,false,6:39am,happy evening at the 11th at 7 a m||uh||6 39 a m quincy at,141288
U3TOBsJLdbM,494.9,6 39 a m,false,6:39am,such as rio de janeiro||6 39 a m should be in daylight helsinki||finland 12 39 should be in daylight,143739
Acp6Az6CHCU,24.2,6 39 a m,false,6:39am,a productive day in my life||aka what i do in a day it's 6 39 a m right now the gym starts at 6 45 and i'm||just chilling in my,132129
zZ9exglSwP4,13.1,6 39 a m,false,6:39am,right now because it's literally||dark it is 6 39 a m and haley and i are||headed to the flea market,127310
85toyZtEBas,1044.8,6 39 a m,false,6:39am,then the pings followed where the stolen||debit card was used first at 6 39 a m it||showed their phones pinging to the,119114
ADPFEcIl6d8,26.8,6 39 a m,false,6:39am,and I want you to know this||I dropped this message in her DMS at 6 39 a m I woke up thinking about that you||know I'm saying that's a thought,180901
J7MJ0TiaVas,119.9,6 39 a m,false,6:39am,long||it is 6 39 a m right now on tuesday||and we are going to be testing i feel,215713
YOg2rx4YNjg,14.3,6 39 a m,false,6:39am,you to notice I dropped this message in||her DMS at 6 39 a m I woke up thinking||about that but you know I'm saying,448829
